COLGATE PREMIER WHITE T/BRUSH,COLGATE PREMIER WHITE T/BRUSH,7829,NULL,NULL,6,NULL,-5,0.15,-1537817461032844031,NULL,MED,NULL,NULL
DOVE MEN+CARE EXTRA FRESH,DOVE MEN+CARE EXTRA FRESH,3729,NULL,NULL,14.13,NULL,-22,0.15,-4198453900023528191,NULL,2.7OZ,NULL,NULL
DENTYNE ICE PEPPERMINT GUM,DENTYNE ICE PEPPERMINT GUM,3681,NULL,NULL,4.08,NULL,28,0.15,-4240408120209275647,NULL,16'S,NULL,NULL
NULL,JOHNSON'S BABY BEDTIME BATH,3659,NULL,NULL,16.9,NULL,-1,0.15,-4251096781829536511,NULL,266ML,NULL,NULL
NULL,DERBY SAMURAI 3 SHAVER,3669,NULL,NULL,1.56,NULL,-14,0.15,-4246465766905445119,NULL,NULL,NULL,NULL
NULL,BAYGON AEROSOL 400ML,7877,NULL,NULL,11.61,NULL,4,0.15,-1485739055135159807,NULL,400ML,NULL,NULL
DOVE MEN+ CARE  COOL SILVER,DOVE MEN+ CARE  COOL SILVER,3730,NULL,NULL,14.13,NULL,10,0.15,-4198445898423958271,NULL,NULL,NULL,NULL
NULL,DOVE AQUA IMPART,3731,NULL,NULL,12.74,NULL,3,0.15,-4198442114490661631,NULL,NULL,NULL,NULL
NULL,OFF FAMILY CARE UNSCENTED,3760,NULL,NULL,24.91,NULL,1,0.15,-4186986079695502079,NULL,6FLOZ,NULL,NULL
DENTYNE ICE MINT FROST,DENTYNE ICE MINT FROST,3682,NULL,NULL,4.87,NULL,0,0.15,-4240394041239370495,NULL,16'S,NULL,NULL
NULL,PANASONIC AA BATTERY,3670,NULL,NULL,4.3,NULL,0,0.15,-4243202081965570815,NULL,4'S,NULL,NULL
NULL,PAMPERS BABY WIPES SENSITIVE 1',2118,NULL,NULL,8.51,NULL,0,0.15,-4220488512148962047,NULL,NULL,NULL,NULL
LIV-52 TAB,LIV-52 TAB,7791,NULL,NULL,34.52,NULL,138,0.15,-1567501236184382207,NULL,100'S,NULL,NULL
NULL,ST. IVES NATURALLY CLEAR,3699,NULL,NULL,15.35,NULL,0,0.15,-4240249669067832063,NULL,4.5FLOZ,NULL,NULL
NULL,GOODTIMES SNK CHEESE TWIST,7878,NULL,NULL,0.87,NULL,32,0.15,-1482863266844734975,NULL,1.235OZ,NULL,NULL
NULL,JEYES BLACK DISINFECTANT,3640,NULL,NULL,5.39,NULL,0,0.15,-4272307450616576767,NULL,300ML,NULL,NULL
FITZROY ELASTICATED  ELBOW SUPPORT LG 27.9-30.5CM,FITZROY ELAST ELBOW SUPPORT LG,7923,NULL,NULL,11.78,NULL,23,0.15,-1389962238638519807,NULL,27.9-30.5CM,NULL,NULL
NULL,PREMIUM STEREO HEADSET,3671,NULL,NULL,26.04,NULL,0,0.15,-4243164883186711295,NULL,NULL,NULL,NULL
NULL,ST. IVES B/ CONTROL CLEANSER,3700,NULL,NULL,18.96,NULL,0,0.15,-4240238308812225279,NULL,6.5FLOZ,NULL,NULL
NULL,ROTAL JELLY GINSENG SINGLE,3713,NULL,NULL,1.4,NULL,-98,0.15,-4217541661250648831,NULL,NULL,NULL,NULL
NULL,OFF FAMILY CARE CLEAN FEEL,3761,NULL,NULL,24.9,NULL,4,0.15,-4186980796810230527,NULL,6FLOZ,NULL,NULL
NULL,GOODTIMES CARAMEL CORN,7879,NULL,NULL,0.87,NULL,17,0.15,-1482857369795917311,NULL,1.235OZ,NULL,NULL
FITZROY ELASTICATED ELBOW SUPPORT MED 25.4-27.9CM,FITZROY ELAS ELBOW SUPPORT MED,7924,NULL,NULL,11.78,NULL,24,0.15,-1389954657954133503,NULL,25.4-27.9CM,NULL,NULL
NULL,APO-SALVENT (SALBUTAMOL) 4MG,3641,NULL,NULL,0.15,NULL,-56,0,-4272272613977455359,NULL,100'S,NULL,NULL
NULL,P/PRIDE LACTASE ENZYME,3605,NULL,NULL,0.54,NULL,-60,0.15,-4288121448242969343,NULL,60'S,NULL,NULL
NULL,ELECTRIC MOSQUITO TRAP,3672,NULL,NULL,13,NULL,0,0.15,-4242690882366700287,NULL,NULL,NULL,NULL
NULL,DEGREE  IRON MAN,3732,NULL,NULL,14.54,NULL,27,0.15,-4198420403246430975,NULL,2.7OZ,NULL,NULL
NULL,TELFAST D TABS,7856,NULL,NULL,1.61,NULL,0,0.15,-1516089571186669055,NULL,NULL,NULL,NULL
S/SEAS PURE CLO + CALCIUM (LG),S/SEAS PURE CLO + CALCIUM (LG),7964,NULL,NULL,57.22,NULL,13,0.15,-1366830576622992127,NULL,90'S,NULL,NULL
S/E BATH&SHOWER GEL FOR S/SKIN,S/E BATH&SHOWER GEL FOR S/SKIN,3762,NULL,NULL,11.98,NULL,-5,0.15,-4186934380897336063,NULL,12FLOZ,NULL,NULL
NULL,GOODTIMES NACHO RINGS,7880,NULL,NULL,0.74,NULL,9,0.15,-1482850768414406143,NULL,1.0OZ,NULL,NULL
DOVE RESTORE 74G,DOVE RESTORE 74G,3733,NULL,NULL,14.13,NULL,-2,0.15,-4198394371256711935,NULL,74G,NULL,NULL
NULL,BRNZAC AC 5%,3559,NULL,NULL,11.91,NULL,0,0.15,-4313754761942891263,NULL,20G,NULL,NULL
S/SEAS IMMUNE SUPPORT CHEWABLE,S/SEAS IMMUNE SUPPORT CHEWABLE,7965,NULL,NULL,26.05,NULL,5,0.15,-1366816755367901951,NULL,NULL,NULL,NULL
BEBIN SUPER (SMALL) 40'S,BEBIN SUPER (SMALL) 40'S,3763,NULL,NULL,18.48,NULL,-57,0.15,-4186818412040780543,NULL,40's,NULL,NULL
NULL,FLUTIVATE CREAM 10G,7844,NULL,NULL,12.91,NULL,8,0.15,-1516204664138331647,NULL,10G,NULL,NULL
DEGREE MOTIONSENSE DRYSPRAY PEACH BURST 48H 107G,DEGREE DRYSPRAY PEACH BURST,7947,NULL,NULL,16.13,NULL,0,0.15,-1379232681237247487,NULL,107G,NULL,NULL
NULL,PERSOL 2.5% CLEANSING BAR,3560,NULL,NULL,17.62,NULL,0,0.15,-4307225557801728767,NULL,75G,NULL,NULL
NULL,ST. IVES NATURALLY SMOOTH LOT.,3701,NULL,NULL,18.5,NULL,0,0.15,-4240231986544868095,NULL,21FLOZ,NULL,NULL
NULL,BEBIN SUPER (MEDIUM) 36'S,3764,NULL,NULL,24.3,NULL,-12,0.15,-4186812154197932799,NULL,NULL,NULL,NULL
NULL,DOVE REBALANCE,3734,NULL,NULL,12.75,NULL,12,0.15,-4198389423378889471,NULL,74G,NULL,NULL
NULL,LIV 52 TABS,3777,NULL,NULL,30.39,NULL,-27,0.15,-4169148272675486463,NULL,60'S,NULL,NULL
NULL,ROYAL JELLY GINSENG BOOSTER PK,3714,NULL,NULL,1.4,NULL,-48,0.15,-4217533178639907583,NULL,NULL,NULL,NULL
DEGREE MOTIONSENSE DRYSPRAY SHEER POWER 48H 107G,DEGREE DRYSPRAY SHEER POWER,7948,NULL,NULL,16.13,NULL,4,0.15,-1379225426987152895,NULL,107G,NULL,NULL
NULL,ST. IVES NATURALLY INDULGENT,3702,NULL,NULL,19.16,NULL,0,0.15,-4240228645001591551,NULL,21FLOZ,NULL,NULL
FITZROY ELAS ELBOW SUPPORT SM 22.9-25.4CM,FITZROY ELAS ELBOW SUPPORT SM,7925,NULL,NULL,11.78,NULL,19,0.15,-1389945359282828799,NULL,22.9-25.4CM,NULL,NULL
VASELINE MEN HEALING MOISTURE FAS ABSORBING  600ML,VASELINE MEN F/ABSORBING 600ML,3735,NULL,NULL,22.43,NULL,18,0.15,-4198368373677062911,NULL,600ML,NULL,NULL
NULL,BEBIN SUPER (LARGE) 32'S,3765,NULL,NULL,24.3,NULL,18,0.15,-4186802262829529855,NULL,NULL,NULL,NULL
NULL,3% Salicylic In Mineral Oil,3778,NULL,NULL,30.43,NULL,0,0.15,-4165720489962077695,NULL,NULL,NULL,NULL
ROCEPHIN INJ 250MG,ROCEPHIN INJ 250MG,7994,NULL,NULL,0,NULL,0,0.15,-1337408208179917055,NULL,NULL,NULL,NULL
TEA TREE OIL 100% PURE (KNOX),TEA TREE OIL 100% PURE (KNOX),7966,NULL,NULL,12.13,NULL,-14,0.15,-1366750874805828351,NULL,10ML,NULL,NULL
DENTYNE FIRE SPICY CINNAMON GUM,DENTYNE FIRE SPICY CINNAMON GUM,3683,NULL,NULL,4.08,NULL,-2,0.15,-4240383359580207871,NULL,16'S,NULL,NULL
DEGREE MOTIONSENSE DRYSPRAY SHOWER CLEAN 48H 107G,DEGREE DRYSPRAY SHOWER CLEAN,7949,NULL,NULL,16.13,NULL,3,0.15,-1379219834881013247,NULL,107G,NULL,NULL
NULL,ST. IVES REPLENISHING LOTION,3703,NULL,NULL,19.13,NULL,0,0.15,-4240223435139152639,NULL,21FLOZ,NULL,NULL
WET N' WILD LUBRICATED  FOR NATURAL ACTION,WET N' WILD LUBRICATED,3736,NULL,NULL,3.43,NULL,19,0.15,-4194941209279560447,NULL,3'S,NULL,NULL
NULL,CEPACOL SORE THROAT CHERRY,3780,NULL,NULL,10.9,NULL,0,0.15,-4151253025517828863,NULL,16'S,NULL,NULL
NULL,BEBIN SUPER (X-LARGE) 28'S,3766,NULL,NULL,24.3,NULL,24,0.15,-4186795322095270655,NULL,NULL,NULL,NULL
RANITIDINE ORAL SOLUTION 150MG 300ML,RANITIDINE ORAL SOLUTION 150MG,7996,NULL,NULL,0,NULL,0,0.15,-1337397157178732799,NULL,300ML,NULL,NULL
ST. IVES SMOOTHING APRICOT WASH,ST. IVES SMOOTHING APRICOT WASH,3704,NULL,NULL,11.37,NULL,0,0.15,-4240217245999004415,NULL,400ML,NULL,NULL
DEGREE MOTIONSENSE DRYSPRAY SEXY INTRIGUE 48H 107G,DEGREE DRYSPRAY SEXY INTRIGUE,7950,NULL,NULL,14.52,NULL,0,0.15,-1379213495467341311,NULL,107G,NULL,NULL
NULL,DIPHENHYDRAMINE HCL CREAM,3624,NULL,NULL,9.89,NULL,0,0.15,-4276417085225138943,NULL,28G,NULL,NULL
S/SEAS MULTIBIONTA VITALY 28'S,S/SEAS MULTIBIONTA VITALY 28'S,7997,NULL,NULL,28.39,NULL,31,0.15,-1337383576441811199,NULL,28'S,NULL,NULL
DENTYNE ICE SPEAR MINT GUM,DENTYNE ICE SPEAR MINT GUM,3684,NULL,NULL,4.09,NULL,30,0.15,-4240377934969404159,NULL,16'S,NULL,NULL
NULL,ARISTOZYME LIQUID,7846,NULL,NULL,17.83,NULL,9,0.15,-1516185521301321215,NULL,200ML,NULL,NULL
NULL,JEYES FLUID 1LTR,3737,NULL,NULL,34.5,NULL,0,0.15,-4194902051995613951,NULL,NULL,NULL,NULL
NULL,PANAX GINSENG SINGLE,3715,NULL,NULL,2.26,NULL,-61,0.15,-4217512622859320063,NULL,NULL,NULL,NULL
NULL,PENICILLIN V SUSP. 250MG/5ML,3768,NULL,NULL,18.48,NULL,-13,0.15,-4169810866541263615,NULL,100ML,NULL,NULL
NULL,ST. IVES TRIPLE BUTTERS WASH,3705,NULL,NULL,12.2,NULL,0,0.15,-4240214364000451327,NULL,400ML,NULL,NULL
NULL,MAGIC SHAVING POWDER FRAGRANT,3792,NULL,NULL,9.27,NULL,-6,0.15,-4142479500820708095,NULL,127G,NULL,NULL
NULL,CHICLETS PEPPERMINT GUM 2'S,3738,NULL,NULL,0.21,NULL,-716,0.15,-4194882209171208959,NULL,NULL,NULL,NULL
NULL,PANAX GINSENG BOOSTER PACK,3716,NULL,NULL,1.43,NULL,-7,0.15,-4217498951928085247,NULL,NULL,NULL,NULL
P/PRIDE BEE PROPOLIS 500MG CAP (3812),P/PRIDE BEE PROPOLIS 500MG CAP,7968,NULL,NULL,0.22,NULL,280,0.15,-1364230286837119743,NULL,100'S,NULL,NULL
PURE GRENADA COCOA BUTTER 3'S JOUVAY CHOCOLATE,PURE GRENADA COCOA BUTTER 3'S,7951,NULL,NULL,8.91,NULL,24,0.15,-1379151115135841791,NULL,3'S,NULL,NULL
NULL,EVENFLO CLASSIC PLASTIC BOT. LG,3647,NULL,NULL,18.75,NULL,0,0.15,-4242573521949129471,NULL,NULL,NULL,NULL
S/SEAS PURE COD LIVER OIL ONE A DAY 30CAPSULS,S/SEAS PURE C.L.O /O.A.D 30CAPS,7998,NULL,NULL,17.89,NULL,31,0.15,-1337377705179574527,NULL,30'S,NULL,NULL
NULL,HILLS N VALLEY BOOSTER PACK,3717,NULL,NULL,4.35,NULL,-80,0.15,-4217488540877028095,NULL,NULL,NULL,NULL
DENTYNE ICE ARCTIC CHILL,DENTYNE ICE ARCTIC CHILL,3685,NULL,NULL,4.09,NULL,26,0.15,-4240374292778416895,NULL,16'S,NULL,NULL
NULL,TRIDENT WHITE SPEARMINT GUM,3686,NULL,NULL,4.09,NULL,29,0.15,-4240369044252883711,NULL,16'S,NULL,NULL
NULL,BLOO FLOWERS DROP-IN PURPLE 2'S,3769,NULL,NULL,7.96,NULL,0,0.15,-4169779152418863871,NULL,2,NULL,NULL
PURE GRENADA COCOA BUTTER 2'S JOUVAY CHOCOLATE,PURE GRENADA COCOA BUTTER 2'S,7952,NULL,NULL,12.65,NULL,21,0.15,-1379129378247636479,NULL,2'S,NULL,NULL
P/PRIDE CHELATED COPPER 2MG TAB,P/PRIDE CHELATED COPPER 2MG TAB,7970,NULL,NULL,0.18,NULL,2398,0.15,-1364125351827045119,NULL,100'S,NULL,NULL
RUMALAYA FORTE TAB,RUMALAYA FORTE TAB,7792,NULL,NULL,29.22,NULL,-5,0.15,-1567489034131962623,NULL,60'S,NULL,NULL
NULL,TRIDENT WHITE COOL RUSH GUM,3687,NULL,NULL,4.09,NULL,-4,0.15,-4240365780010629887,NULL,16'S,NULL,NULL
NULL,BLOO FLOWER DROP-IN PINK 2'S,3770,NULL,NULL,7.96,NULL,0,0.15,-4169766834385550079,NULL,NULL,NULL,NULL
NULL,ST. IVES PURIFYING S/SALT WASH,3706,NULL,NULL,11.37,NULL,6,0.15,-4240211709643553535,NULL,400ML,NULL,NULL
NULL,PALMOLIVE MILK&ROSE PETAL SOAP,3744,NULL,NULL,3,NULL,0,0.15,-4194370239632341759,NULL,110G,NULL,NULL
NULL,CHICLETS PEPPERMINT GUM 12'S,3739,NULL,NULL,1.36,NULL,0,0.15,-4194875470300412671,NULL,NULL,NULL,NULL
NULL,CADBURY DAIRY MILK CHOC. 49G,3673,NULL,NULL,3.25,NULL,0,0.15,-4242539046187924223,NULL,49G,NULL,NULL
PURE GRENADA COCOA BUTTER 1'S JOUVAY CHOCOLATE,PURE GRENADA COCOA BUTTER 1'S,7953,NULL,NULL,9.48,NULL,-27,0.15,-1379124709559465471,NULL,1'S,NULL,NULL
NULL,TROJAN ULTRASMOOTH ECSTASY,3823,NULL,NULL,12.95,NULL,0,0.15,-4139550488674794239,NULL,3'S,NULL,NULL
NULL,CEPACOL SORE THROAT HONEY LEMON,3781,NULL,NULL,10.9,NULL,0,0.15,-4151219344308796159,NULL,16'S,NULL,NULL
P/PRIDE TEA TREE OIL OINT,P/PRIDE TE TREE OINTMENT,8010,NULL,NULL,29.31,NULL,-9,0.15,-1337062212367380735,NULL,20Z,NULL,NULL
NULL,PALMOLIVE CITRUS&CREAM SOAP,3745,NULL,NULL,2.96,NULL,0,0.15,-4194360610240166655,NULL,110G,NULL,NULL
ALWAYS INFINITY PADS,ALWAYS INFINITY PADS,3839,NULL,NULL,18.22,NULL,0,0.15,-4139244728669534975,NULL,NULL,NULL,NULL
S/SEAS PURE COD LIVER OIL (PLUS OMEGA 3 FISH OIL) ONE A DAY 60CAPS,S/SEAS PURE C.L.O./O.A.D 60CAPS,7999,NULL,NULL,22,NULL,129,0.15,-1337368707164369151,NULL,60'S,NULL,NULL
NULL,NUBY GRIP-N-SIP CUPS,3807,NULL,NULL,19.83,NULL,0,0.15,-4142243194630929151,NULL,NULL,NULL,NULL
NULL,COLGATE 360 ADULT FULLHEAD MED,7955,NULL,NULL,11.52,NULL,9,0.15,-1371730571876726271,NULL,NULL,NULL,NULL
NESTLE NESTUM WHEAT & HONEY LG,NESTLE NESTUM WHEAT & HONEY LG,3740,NULL,NULL,19.2,NULL,19,0,-4194580440121703167,NULL,730G,NULL,NULL
NULL,TRIDENT WHITE PEPPERMINT GUM,3688,NULL,NULL,4.08,NULL,36,0.15,-4240362043321973503,NULL,16'S,NULL,NULL
NULL,CADBURY FRUIT & NUT CHOC 49G,3674,NULL,NULL,3.25,NULL,0,0.15,-4242529322314857215,NULL,49G,NULL,NULL
NULL,NUBY FEEDING NURSER BOTTLE,3808,NULL,NULL,10.13,NULL,0,0.15,-4142237413537839871,NULL,8OZ,NULL,NULL
NULL,BENYLIN COLD & FLU MAX ST 1's,2153,NULL,NULL,1.46,NULL,0,0.15,-4151003131821522431,NULL,NULL,NULL,NULL
NULL,TROJAN HER PLEASURE SENSATIONS,3824,NULL,NULL,11.26,NULL,0,0.15,-4139544570151140095,NULL,3'S,NULL,NULL
P/PRIDE TEA TREE OIL,P/P TEA TREE OIL 60ML 20Z,8011,NULL,NULL,47.79,NULL,-13,0.15,-1337057277391237375,NULL,60ML 20Z,NULL,NULL
NULL,MAGIC SHAVING PW S/CONDITIONING,3793,NULL,NULL,10.13,NULL,-6,0.15,-4142431152264805119,NULL,4.5OZ,NULL,NULL
FITZROY ELASTICATED  ELBOW SUPPORT XLG 30.5-33.0CM,FITZROY ELAS ELBOW SUPPORT XLG,7926,NULL,NULL,11.78,NULL,31,0.15,-1389941017020560895,NULL,30.5-33.0CM,NULL,NULL
CURVES OVERNIGHT MAXI W/WINGS,CURVES OVERNIGHT MAXI W/WINGS,3746,NULL,NULL,3.87,NULL,2,0.15,-4194292495984720639,NULL,10'S,NULL,NULL
NULL,HYDROHIST CREAM,3782,NULL,NULL,19.54,NULL,8,0.15,-4150763549100178175,NULL,30G,NULL,NULL
NULL,BLOO FRESH PINE TOILET FRESHEN,3772,NULL,NULL,5.16,NULL,0,0.15,-4169603002748992255,NULL,NULL,NULL,NULL
S/SEAS ORIGINAL PURE COD LIVE OIL 450ML,S/SEAS ORIGINAL 450ML P.C.L.O,8001,NULL,NULL,38.91,NULL,-12,0.15,-1337359631856529663,NULL,450ML,NULL,NULL
PING PONG (SMALL),PING PONG (SMALL),7793,NULL,NULL,0.43,NULL,17,0.15,-1567427393205925375,NULL,15G,NULL,NULL
NESTUM RICE CEREAL SM,NESTLE NESTUM RICE CEREAL SM,3741,NULL,NULL,8.5,NULL,0,0.15,-4194543133817666303,NULL,270G,NULL,NULL
NULL,COLGATE 360 ADULT FULLHEAD SOFT,7956,NULL,NULL,11.52,NULL,-1,0.15,-1371720792177473023,NULL,NULL,NULL,NULL
NULL,TREBOR SOFTMINT PEPPERMINT,3689,NULL,NULL,2.05,NULL,98,0.15,-4240357838481881855,NULL,40'S,NULL,NULL
NULL,ALLURE BARBER SCISSOR BLUE,3840,NULL,NULL,4.35,NULL,0,0.15,-4139231031976884991,NULL,NULL,NULL,NULL
VICKS NYQUIL COLD & FLU,VICKS NYQUIL COLD & FLU,3856,NULL,NULL,2.57,NULL,43,0.15,-4138615506313771775,NULL,2'S,NULL,NULL
CLEXANE 20MG/0.2ML INJECTION,CLEXANE 20MG/0.2ML INJECTION,8002,NULL,NULL,25.34,NULL,2,0.15,-1337234668935805695,NULL,1'S,NULL,NULL
NULL,NIVEA INTENSIVE CARE LOTION,3809,NULL,NULL,7.78,NULL,0,0.15,-4139928940816988927,NULL,100ML,NULL,NULL
NESTUM MULTICEREAL W/MIX FRUIT,NESTLE NESTUM M/C W/MIX FRUIT,3742,NULL,NULL,9.9,NULL,0,0.15,-4194430979277945599,NULL,270G,NULL,NULL
LISTERINE TOTAL CARE ENAMEL GUARD,LISTERINE TOTAL CARE ENAMEL GD,7794,NULL,NULL,14.13,NULL,3,0.15,-1564386761008839423,NULL,250ML,NULL,NULL
SERETIDE DISKUS 50MCG/250MCG,SERETIDE DISKUS 50MCG/250MCG,8012,NULL,NULL,193.1,NULL,8,0,-1333467629129661183,NULL,60 DOSES,NULL,NULL
NULL,BLOO FLOWERS FRESH DAISY,3773,NULL,NULL,7.65,NULL,6,0.15,-4169588386950118143,NULL,NULL,NULL,NULL
COLGATE MYFIRST TB EXTRASOFT 0-2,COLGATE MY FIRST EXTRA SOFT 0-2,7957,NULL,NULL,8.83,NULL,0,0.15,-1371713499272672767,NULL,NULL,NULL,NULL
NULL,TROJAN ENZ NON-LUBRICATED,3825,NULL,NULL,11.02,NULL,0,0.15,-4139532698786036479,NULL,3'S,NULL,NULL
NULL,ALLURE BARBER SCISSOR BLACK,3841,NULL,NULL,5.65,NULL,0,0.15,-4139225268097219327,NULL,NULL,NULL,NULL
NULL,ICE GEL ARHRITIS RUB (ANDERSON),3795,NULL,NULL,6.04,NULL,0,0.15,-4142413912089918207,NULL,9OZ,NULL,NULL
NULL,NIVEA EXPRESS CARE LOTION,3810,NULL,NULL,7.78,NULL,0,0.15,-4139924083141868287,NULL,100ML,NULL,NULL
FITZROY ELASTIC KNEE SUPPORT LG,FITZROY ELASTIC KNEE SUPPORT LG,7927,NULL,NULL,11.78,NULL,-1,0.15,-1389923025360614911,NULL,NULL,NULL,NULL
P/PRIDE RNA 100MG/DNA 100MG TAB,P/PRIDE RNA 100MG/DNA 100MG TAB,7978,NULL,NULL,0.14,NULL,-801,0.15,-1363105613906803455,NULL,100,NULL,NULL
NULL,MALIBU LOTION SPRAY SPF30,7858,NULL,NULL,28.14,NULL,-11,0.15,-1515608853935388159,NULL,NULL,NULL,NULL
CURVES REGULAR MAXI W/WINGS,CURVES REGULAR MAXI W/WINGS,3747,NULL,NULL,4.13,NULL,165,0.15,-4194285924617648895,NULL,10'S,NULL,NULL
NULL,TREBOR EXTRA STRONG PEPPERMINT,3690,NULL,NULL,2.15,NULL,137,0.15,-4240350652934486783,NULL,40'S,NULL,NULL
NULL,KRAZY GLUE,3857,NULL,NULL,5.05,NULL,-44,0.15,-4138610236355345151,NULL,2G,NULL,NULL
HYDROSONE 0.75 ANTI ITCH CREAM,HYDROSONE 0.75 ANTI ITCH CREAM,7796,NULL,NULL,13.3,NULL,4,0.15,-1553594025645274623,NULL,30G,NULL,NULL
NULL,TYLENOL SINUS SEVERE,3872,NULL,NULL,26.22,NULL,0,0.15,-4134928228303338239,NULL,24'S,NULL,NULL
NAIR HAIR REMOVAL CR.FSH.FLORAL,NAIR HAIR REMOVAL CR.FSH.FLORAL,8013,NULL,NULL,8.04,NULL,-22,0.15,-1333429098894162687,NULL,100G,NULL,NULL
NULL,VASELINE NOURISHING LOTION SM,3811,NULL,NULL,5.86,NULL,36,0.15,-4139914818830301951,NULL,100ML,NULL,NULL
PARACETAMOL 500MG,MANDANOL PARACETAMOL 500MG CARD,1838,NULL,NULL,0.65,NULL,-108,0.15,-4120747552389823231,NULL,32'S,NULL,NULL
NULL,BLOO FLOWERS SWEET TULIP,3774,NULL,NULL,7.65,NULL,4,0.15,-4169576086121839359,NULL,NULL,NULL,NULL
NULL,GEM NAIL SCISSORS,3842,NULL,NULL,4.35,NULL,0,0.15,-4139213517033143039,NULL,NULL,NULL,NULL
NULL,FRUTA ORANGE JUICE BTL,3784,NULL,NULL,4.52,NULL,-2,0.15,-4150609199996435199,NULL,500ML,NULL,NULL
NULL,VASELINE ALOE C&F LOTION,3812,NULL,NULL,6.91,NULL,0,0.15,-4139895920898702079,NULL,100ML,NULL,NULL
NULL,TROJAN SENSITIVITY ULTRA THIN,3826,NULL,NULL,10.97,NULL,-4,0.15,-4139515359935953663,NULL,3'S,NULL,NULL
NULL,PALMER'S NO BLADE LOTION,3797,NULL,NULL,17.23,NULL,0,0.15,-4142390620348054271,NULL,200ML,NULL,NULL
GATORADE FRUIT PUNCH+ BERRY,GATORADE FRUIT PUNCH+ BERRY,7903,NULL,NULL,4.3,NULL,0,0.15,-1433959175435679231,NULL,591ML,NULL,NULL
LUCOZADE ENERGY WILD BERRY,LUCOZADE ENERGY WILD BERRY,3860,NULL,NULL,5.59,NULL,0,0.15,-4135220101790137087,NULL,380ML,NULL,NULL
NULL,BLOO FLOWER WILD POPPY,3775,NULL,NULL,7.65,NULL,2,0.15,-4169552511021185791,NULL,NULL,NULL,NULL
COLGATE CLASSIC TB HANGING MAT,COLGATE CLASSIC TB HANGING MAT,7959,NULL,NULL,2.09,NULL,16,0.15,-1371674681081427455,NULL,NULL,NULL,NULL
NULL,RESCUE OIL SCAR/STR MARK OIL,7859,NULL,NULL,14.46,NULL,-42,0.15,-1515567918560146943,NULL,40ML,NULL,NULL
NULL,FRUTA APPLE JUICE BTL,3785,NULL,NULL,4.17,NULL,3,0.15,-4150604930731834111,NULL,500ML,NULL,NULL
I-SURE OVULATION STRIP SINGLE,I-SURE OVULATION STRIP SINGLE,7960,NULL,NULL,17.09,NULL,-73,0.15,-1370686173311236863,NULL,1'S,NULL,NULL
NULL,SIMPLE SOOTHING FACIAL TONER,3890,NULL,NULL,13.78,NULL,-2,0.15,-4116976356355570431,NULL,200ML,NULL,NULL
SIMPLE OIL BALANCING SCRUB,SIMPLE OIL BALANCING SCRUB,3891,NULL,NULL,19.38,NULL,4,0.15,-4116971541672065791,NULL,75ML,NULL,NULL
NULL,AIM DENTAL FLOSS (MINT WAX),3798,NULL,NULL,7.25,NULL,6,0.15,-4142375781168937727,NULL,NULL,NULL,NULL
NULL,NAIL CLIPPER (SMALL),3844,NULL,NULL,2.57,NULL,-99,0.15,-4138796845008780031,NULL,NULL,NULL,NULL
LUCOZADE SPORT ORANGE,LUCOZADE SPORT ORANGE,3861,NULL,NULL,4.81,NULL,1,0.15,-4135196745732815615,NULL,500ML,NULL,NULL
NATURAL TEA TREE OIL TOOTPASTE MINT (WITH BAKING SODA),TEA TREE OIL TOOTPASTE,8015,NULL,NULL,31.48,NULL,-7,0.15,-1330928885159784703,NULL,6.25OZ,NULL,NULL
NULL,DR. FRESH DENTAL FLOSS,3799,NULL,NULL,4.35,NULL,0,0.15,-4142361959888681727,NULL,NULL,NULL,NULL
NULL,ENSURE BUTTER PECAN,3787,NULL,NULL,7.39,NULL,23,0.15,-4143804104495430399,NULL,8FLOZ,NULL,NULL
S/SEAS PERFECT 7 MAN,S/SEAS PERFECT 7 MAN,7961,NULL,NULL,43.49,NULL,71,0.15,-1366910677905668863,NULL,30'S,NULL,NULL
NULL,ABC RINGWORM REMEDY,3892,NULL,NULL,3.38,NULL,0,0.15,-4116941262110685951,NULL,28G,NULL,NULL
NULL,BENADRYL EXTRA/ST GEL,3876,NULL,NULL,24.12,NULL,0,0.15,-4134882594124823295,NULL,4FLOZ,NULL,NULL
NULL,NAIL CLIPPER (MEDIUM),3845,NULL,NULL,3.43,NULL,2,0.15,-4138779725235583743,NULL,NULL,NULL,NULL
ORGANIC GOLDEN FLAXSEED WHOLE GROUND,ORGANIC GOLDEN FLAXSEED,8016,NULL,NULL,42.18,NULL,4,0.15,-1330904983624839423,NULL,160Z,NULL,NULL
NULL,ENSURE PLUS BUTTER PECAN,3788,NULL,NULL,7.74,NULL,4,0.15,-4143772338623707903,NULL,8FLOZ,NULL,NULL
NULL,IMPERIAL LEATHER ORINGINAL SOAP,3720,NULL,NULL,6.91,NULL,13,0.15,-4212927867148925695,NULL,3'S,NULL,NULL
NULL,DETTOL SENSITIVE SOAP,3800,NULL,NULL,4.61,NULL,-20,0.15,-4142319246111767295,NULL,NULL,NULL,NULL
LUCOZADE SPORT RASPBERRY,LUCOZADE SPORT RASPBERRY,3862,NULL,NULL,4.81,NULL,0,0.15,-4135181464197233407,NULL,500ML,NULL,NULL
